survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,embark_town,alive,alone,age_z,fare_z
1,1,male,28.0,0,0,30.0,S,First,man,True,Southampton,yes,True,-0.1013399324176096,-0.0422126047899606
0,1,male,36.0,1,0,78.85,S,First,man,True,Southampton,no,False,0.5151055796585139,0.941287443417755
1,1,female,21.0,2,2,262.375,C,First,woman,False,Cherbourg,yes,False,-0.6407297554842177,4.636207532411021
0,3,male,24.0,1,0,16.1,S,Third,man,True,Southampton,no,False,-0.4095626884556714,-0.3220621579135481
1,3,male,31.0,0,0,7.925,S,Third,man,True,Southampton,yes,True,0.1298271346109367,-0.4866499346606939
0,1,male,70.0,1,1,71.0,S,First,man,True,Southampton,no,False,3.1349990059820394,0.7832429116177435
0,3,male,16.0,1,1,20.25,S,Third,man,True,Southampton,no,False,-1.026008200531795,-0.2385099532039878
1,2,female,30.0,0,0,13.0,S,Second,woman,False,Southampton,yes,True,0.0527714456014212,-0.3844746481785208
0,1,male,19.0,1,0,53.1,S,First,man,True,Southampton,no,False,-0.7948411335032486,0.4228611129909654
0,3,male,31.0,0,0,7.75,Q,Third,man,True,Queenstown,no,True,0.1298271346109367,-0.4901732204014585
1,2,female,4.0,1,1,23.0,S,Second,child,False,Southampton,yes,False,-1.9506764686459803,-0.1831440344205442
1,3,male,6.0,0,1,12.475,S,Third,child,False,Southampton,yes,False,-1.7965650906269497,-0.3950445054008146
0,3,male,33.0,0,0,9.5,S,Third,man,True,Southampton,no,True,0.2839385126299676,-0.4549403629938127
0,3,male,23.0,0,0,7.8958,S,Third,man,True,Southampton,no,True,-0.4866183774651868,-0.4872378200528672
1,2,female,48.0,1,2,65.0,S,Second,woman,False,Southampton,yes,False,1.4397738477726991,0.6624445433629575
1,2,male,0.67,1,1,14.5,S,Second,child,False,Southampton,yes,False,-2.2072719130476663,-0.3542750561148243
0,3,male,28.0,0,0,7.7958,S,Third,man,True,Southampton,no,True,-0.1013399324176096,-0.489251126190447
0,2,male,18.0,0,0,11.5,S,Second,man,True,Southampton,no,True,-0.871896822512764,-0.4146742402422173
0,3,male,34.0,0,0,8.05,S,Third,man,True,Southampton,no,True,0.360994201639483,-0.4841333019887193
1,1,female,33.0,0,0,86.5,S,First,woman,False,Southampton,yes,True,0.2839385126299676,1.0953053629426073
0,3,male,28.0,0,0,14.5,S,Third,man,True,Southampton,no,True,-0.1013399324176096,-0.3542750561148243
0,3,male,41.0,0,0,7.125,S,Third,man,True,Southampton,no,True,0.9003840247060911,-0.5027563837613321
1,3,male,20.0,0,0,7.2292,C,Third,man,True,Cherbourg,yes,True,-0.7177854444937332,-0.500658518765974
1,1,female,36.0,1,2,120.0,S,First,woman,False,Southampton,yes,False,0.5151055796585139,1.769762919031829
0,3,male,16.0,0,0,7.775,S,Third,man,True,Southampton,no,True,-1.026008200531795,-0.4896698938670636
1,1,female,51.0,1,0,77.9583,S,First,woman,False,Southampton,yes,False,1.6709409148012455,0.9233347925889565
0,1,male,28.0,0,0,39.6,C,First,man,True,Cherbourg,no,True,-0.1013399324176096,0.151064784417697
0,3,female,30.5,0,0,7.75,Q,Third,woman,False,Queenstown,no,True,0.091299290106179,-0.4901732204014585
0,3,male,28.0,1,0,24.15,Q,Third,man,True,Queenstown,no,False,-0.1013399324176096,-0.1599910138383769
0,3,male,32.0,0,0,8.3625,S,Third,man,True,Southampton,no,True,0.2068828236204521,-0.4778417203087824
0,3,male,24.0,0,0,9.5,S,Third,man,True,Southampton,no,True,-0.4095626884556714,-0.4549403629938127
0,3,male,48.0,0,0,7.8542,S,Third,man,True,Southampton,no,True,1.4397738477726991,-0.4880753554061005
0,2,female,57.0,0,0,10.5,S,Second,woman,False,Southampton,no,True,2.133275048858338,-0.434807301618015
0,3,male,28.0,0,0,7.225,C,Third,man,True,Cherbourg,no,True,-0.1013399324176096,-0.5007430776237524
1,2,female,54.0,1,3,23.0,S,Second,woman,False,Southampton,yes,False,1.902107981829792,-0.1831440344205442
0,3,male,18.0,0,0,7.75,S,Third,man,True,Southampton,no,True,-0.871896822512764,-0.4901732204014585
0,3,male,28.0,0,0,7.75,Q,Third,man,True,Queenstown,no,True,-0.1013399324176096,-0.4901732204014585
1,3,female,5.0,0,0,12.475,S,Third,child,False,Southampton,yes,True,-1.8736207796364648,-0.3950445054008146
0,3,male,28.0,0,0,7.7375,Q,Third,man,True,Queenstown,no,True,-0.1013399324176096,-0.490424883668656
1,1,female,43.0,0,1,211.3375,S,First,woman,False,Southampton,yes,False,1.054495402725122,3.608666412443748
1,3,female,13.0,0,0,7.2292,C,Third,child,False,Cherbourg,yes,True,-1.2571752675603414,-0.500658518765974
1,1,female,17.0,1,0,57.0,S,First,woman,False,Southampton,yes,False,-0.9489525115222794,0.5013800523565762
0,1,male,29.0,0,0,30.0,S,First,man,True,Southampton,no,True,-0.0242842434080941,-0.0422126047899606
0,3,male,28.0,1,2,23.45,S,Third,man,True,Southampton,no,False,-0.1013399324176096,-0.1740841568014353
0,3,male,25.0,0,0,7.05,S,Third,man,True,Southampton,no,True,-0.3325069994461559,-0.5042663633645169
0,3,male,25.0,0,0,7.25,S,Third,man,True,Southampton,no,True,-0.3325069994461559,-0.5002397510893574
1,3,female,18.0,0,0,7.4958,S,Third,woman,False,Southampton,yes,True,-0.871896822512764,-0.4952910446031863
0,3,male,8.0,4,1,29.125,Q,Third,child,False,Queenstown,no,False,-1.6424537126079184,-0.0598290334937835
1,3,male,1.0,1,2,20.575,S,Third,child,False,Southampton,yes,False,-2.1818435356745267,-0.2319667082568536
0,1,male,46.0,0,0,79.2,C,First,man,True,Cherbourg,no,True,1.2856624697536685,0.9483340148992844
0,3,male,28.0,0,0,7.75,Q,Third,man,True,Queenstown,no,True,-0.1013399324176096,-0.4901732204014585
0,2,male,16.0,0,0,26.0,S,Second,man,True,Southampton,no,True,-1.026008200531795,-0.1227448502931512
0,3,female,28.0,8,2,69.55,S,Third,woman,False,Southampton,no,False,-0.1013399324176096,0.7540499726228369
0,1,male,28.0,0,0,30.6958,C,First,man,True,Cherbourg,no,True,-0.1013399324176096,-0.0282040206846806
0,3,male,25.0,0,0,7.8958,S,Third,man,True,Southampton,no,True,-0.3325069994461559,-0.4872378200528672
0,2,male,39.0,0,0,13.0,S,Second,man,True,Southampton,no,True,0.7462726466870603,-0.3844746481785208
1,1,female,49.0,0,0,25.9292,S,First,woman,False,Southampton,yes,True,1.5168295367822149,-0.1241702710385576
1,3,female,31.0,0,0,8.6833,S,Third,woman,False,Southampton,yes,True,0.1298271346109367,-0.4713830342194266
0,3,male,30.0,0,0,7.2292,C,Third,man,True,Cherbourg,no,True,0.0527714456014212,-0.500658518765974
0,3,female,30.0,1,1,24.15,S,Third,woman,False,Southampton,no,False,0.0527714456014212,-0.1599910138383769
0,2,male,34.0,0,0,13.0,S,Second,man,True,Southampton,no,True,0.360994201639483,-0.3844746481785208
1,2,female,31.0,1,1,26.25,S,Second,woman,False,Southampton,yes,False,0.1298271346109367,-0.1177115849492018
1,1,male,11.0,1,2,120.0,S,First,child,False,Southampton,yes,False,-1.4112866455793722,1.769762919031829
1,3,male,0.42,0,1,8.5167,C,Third,child,False,Cherbourg,yes,False,-2.2265358353000453,-0.4747372022446345
1,3,male,27.0,0,0,6.975,S,Third,man,True,Southampton,yes,True,-0.178395621427125,-0.5057763429677017
0,3,male,31.0,0,0,7.775,S,Third,man,True,Southampton,no,True,0.1298271346109367,-0.4896698938670636
0,1,male,39.0,0,0,0.0,S,First,man,True,Southampton,no,True,0.7462726466870603,-0.6462044460638905
0,3,female,18.0,0,0,7.775,S,Third,woman,False,Southampton,no,True,-0.871896822512764,-0.4896698938670636
0,2,male,39.0,0,0,13.0,S,Second,man,True,Southampton,no,True,0.7462726466870603,-0.3844746481785208
1,1,female,33.0,1,0,53.1,S,First,woman,False,Southampton,yes,False,0.2839385126299676,0.4228611129909654
0,3,male,26.0,0,0,7.8875,S,Third,man,True,Southampton,no,True,-0.2554513104366405,-0.4874049244622864
0,3,male,39.0,0,0,24.15,S,Third,man,True,Southampton,no,True,0.7462726466870603,-0.1599910138383769
0,2,male,35.0,0,0,10.5,S,Second,man,True,Southampton,no,True,0.4380498906489985,-0.434807301618015
0,3,female,6.0,4,2,31.275,S,Third,child,False,Southampton,no,False,-1.7965650906269497,-0.0165429515358186
0,3,male,30.5,0,0,8.05,S,Third,man,True,Southampton,no,True,0.091299290106179,-0.4841333019887193
0,1,male,28.0,0,0,0.0,S,First,man,True,Southampton,no,True,-0.1013399324176096,-0.6462044460638905
0,3,female,23.0,0,0,7.925,S,Third,woman,False,Southampton,no,True,-0.4866183774651868,-0.4866499346606939
0,2,male,31.0,1,1,37.0042,C,Second,man,True,Cherbourg,no,False,0.1298271346109367,0.0988033836984013
0,3,male,43.0,0,0,6.45,S,Third,man,True,Southampton,no,True,1.054495402725122,-0.5163462001899956
0,3,male,10.0,3,2,27.9,S,Third,child,False,Southampton,no,False,-1.4883423345888875,-0.0844920336791357
1,1,female,52.0,1,1,93.5,S,First,woman,False,Southampton,yes,False,1.747996603810761,1.236236792573191
1,3,male,27.0,0,0,8.6625,S,Third,man,True,Southampton,yes,True,-0.178395621427125,-0.4718018018960432
0,1,male,38.0,0,0,0.0,S,First,man,True,Southampton,no,True,0.6692169576775449,-0.6462044460638905
1,3,female,27.0,0,1,12.475,S,Third,woman,False,Southampton,yes,False,-0.178395621427125,-0.3950445054008146
0,3,male,2.0,4,1,39.6875,S,Third,child,False,Southampton,no,False,-2.104787846665011,0.1528264272880792
0,3,male,28.0,0,0,6.95,Q,Third,man,True,Queenstown,no,True,-0.1013399324176096,-0.5062796695020967
0,3,male,28.0,0,0,56.4958,S,Third,man,True,Southampton,no,True,-0.1013399324176096,0.4912289628108992
1,2,male,1.0,0,2,37.0042,C,Second,child,False,Cherbourg,yes,False,-2.1818435356745267,0.0988033836984013
1,3,male,28.0,0,0,7.75,Q,Third,man,True,Queenstown,yes,True,-0.1013399324176096,-0.4901732204014585
1,3,female,15.0,1,0,14.4542,C,Third,child,False,Cherbourg,yes,False,-1.1030638895413103,-0.3551971503258359
1,2,male,0.83,1,1,18.75,S,Second,child,False,Southampton,yes,False,-2.1949430028061445,-0.2687095452676843
0,3,male,28.0,0,0,7.2292,C,Third,man,True,Cherbourg,no,True,-0.1013399324176096,-0.500658518765974
0,3,male,23.0,0,0,7.8542,S,Third,man,True,Southampton,no,True,-0.4866183774651868,-0.4880753554061005
0,3,male,18.0,0,0,8.3,S,Third,man,True,Southampton,no,True,-0.871896822512764,-0.4791000366447698
1,1,female,39.0,1,1,83.1583,C,First,woman,False,Cherbourg,yes,False,0.7462726466870603,1.028026711743104
0,3,male,21.0,0,0,8.6625,S,Third,man,True,Southampton,no,True,-0.6407297554842177,-0.4718018018960432
0,3,male,28.0,0,0,8.05,S,Third,man,True,Southampton,no,True,-0.1013399324176096,-0.4841333019887193
1,3,male,32.0,0,0,56.4958,S,Third,man,True,Southampton,yes,True,0.2068828236204521,0.4912289628108992
1,1,male,28.0,0,0,29.7,C,First,man,True,Cherbourg,yes,True,-0.1013399324176096,-0.0482525232026999
0,3,male,20.0,0,0,7.925,S,Third,man,True,Southampton,no,True,-0.7177854444937332,-0.4866499346606939
0,2,male,16.0,0,0,10.5,S,Second,man,True,Southampton,no,True,-1.026008200531795,-0.434807301618015
1,1,female,30.0,0,0,31.0,C,First,woman,False,Cherbourg,yes,True,0.0527714456014212,-0.0220795434141629
0,3,male,34.5,0,0,6.4375,C,Third,man,True,Cherbourg,no,True,0.3995220461442407,-0.516597863457193
0,3,male,17.0,0,0,8.6625,S,Third,man,True,Southampton,no,True,-0.9489525115222794,-0.4718018018960432
0,3,male,42.0,0,0,7.55,S,Third,man,True,Southampton,no,True,0.9774397137156066,-0.4941998326766181
0,3,male,28.0,8,2,69.55,S,Third,man,True,Southampton,no,False,-0.1013399324176096,0.7540499726228369
0,3,male,35.0,0,0,7.8958,C,Third,man,True,Cherbourg,no,True,0.4380498906489985,-0.4872378200528672
0,2,male,28.0,0,1,33.0,S,Second,man,True,Southampton,no,False,-0.1013399324176096,0.0181865793374323
1,1,female,28.0,1,0,89.1042,C,First,woman,False,Cherbourg,yes,False,-0.1013399324176096,1.1477358813774596
0,3,male,4.0,4,2,31.275,S,Third,child,False,Southampton,no,False,-1.9506764686459803,-0.0165429515358186
0,3,male,74.0,0,0,7.775,S,Third,man,True,Southampton,no,True,3.443221762020101,-0.4896698938670636
0,3,female,9.0,1,1,15.2458,C,Third,child,False,Cherbourg,no,False,-1.565398023598403,-0.3392598189407544
1,1,female,16.0,0,1,39.4,S,First,woman,False,Southampton,yes,False,-1.026008200531795,0.1470381721425374
0,2,female,44.0,1,0,26.0,S,Second,woman,False,Southampton,no,False,1.1315510917346374,-0.1227448502931512
1,3,female,18.0,0,1,9.35,S,Third,woman,False,Southampton,yes,False,-0.871896822512764,-0.4579603222001823
1,1,female,45.0,1,1,164.8667,S,First,woman,False,Southampton,yes,False,1.208606780744153,2.67306694386133
1,1,male,51.0,0,0,26.55,S,First,man,True,Southampton,yes,True,1.6709409148012455,-0.1116716665364625
1,3,female,24.0,0,3,19.2583,C,Third,woman,False,Cherbourg,yes,False,-0.4095626884556714,-0.2584759101703663
0,3,male,28.0,0,0,7.2292,C,Third,man,True,Cherbourg,no,True,-0.1013399324176096,-0.500658518765974
0,3,male,41.0,2,0,14.1083,S,Third,man,True,Southampton,no,False,0.9003840247060911,-0.3621611762557243
0,2,male,21.0,1,0,11.5,S,Second,man,True,Southampton,no,False,-0.6407297554842177,-0.4146742402422173
1,1,female,48.0,0,0,25.9292,S,First,woman,False,Southampton,yes,True,1.4397738477726991,-0.1241702710385576
0,3,female,28.0,8,2,69.55,S,Third,woman,False,Southampton,no,False,-0.1013399324176096,0.7540499726228369
0,2,male,24.0,0,0,13.0,S,Second,man,True,Southampton,no,True,-0.4095626884556714,-0.3844746481785208
1,2,female,42.0,0,0,13.0,S,Second,woman,False,Southampton,yes,True,0.9774397137156066,-0.3844746481785208
1,2,female,27.0,1,0,13.8583,C,Second,woman,False,Cherbourg,yes,False,-0.178395621427125,-0.3671944415996737
0,1,male,31.0,0,0,50.4958,S,First,man,True,Southampton,no,True,0.1298271346109367,0.3704305945561131
0,3,male,28.0,0,0,9.5,S,Third,man,True,Southampton,no,True,-0.1013399324176096,-0.4549403629938127
1,3,male,4.0,1,1,11.1333,S,Third,child,False,Southampton,yes,False,-1.9506764686459803,-0.4220570338487224
0,3,male,26.0,0,0,7.8958,S,Third,man,True,Southampton,no,True,-0.2554513104366405,-0.4872378200528672
1,1,female,47.0,1,1,52.5542,S,First,woman,False,Southampton,yes,False,1.3627181587631838,0.411872488092055
0,1,male,33.0,0,0,5.0,S,First,man,True,Southampton,no,True,0.2839385126299676,-0.5455391391849022
0,3,male,47.0,0,0,9.0,S,Third,man,True,Southampton,no,True,1.3627181587631838,-0.4650068936817115
1,2,female,28.0,1,0,24.0,C,Second,woman,False,Cherbourg,yes,False,-0.1013399324176096,-0.1630109730447465
1,3,female,15.0,0,0,7.225,C,Third,child,False,Cherbourg,yes,True,-1.1030638895413103,-0.5007430776237524
0,3,male,20.0,0,0,9.8458,S,Third,man,True,Southampton,no,True,-0.7177854444937332,-0.4479783503700618
0,3,male,19.0,0,0,7.8958,S,Third,man,True,Southampton,no,True,-0.7948411335032486,-0.4872378200528672
0,3,male,28.0,0,0,7.8958,S,Third,man,True,Southampton,no,True,-0.1013399324176096,-0.4872378200528672
1,1,female,56.0,0,1,83.1583,C,First,woman,False,Cherbourg,yes,False,2.0562193598488228,1.028026711743104
1,2,female,25.0,0,1,26.0,S,Second,woman,False,Southampton,yes,False,-0.3325069994461559,-0.1227448502931512
0,3,male,33.0,0,0,7.8958,S,Third,man,True,Southampton,no,True,0.2839385126299676,-0.4872378200528672
0,3,female,22.0,0,0,10.5167,S,Third,woman,False,Southampton,no,True,-0.5636740664747023,-0.4344710794930392
0,2,male,28.0,0,0,10.5,S,Second,man,True,Southampton,no,True,-0.1013399324176096,-0.434807301618015
0,3,male,25.0,0,0,7.05,S,Third,man,True,Southampton,no,True,-0.3325069994461559,-0.5042663633645169
0,3,female,39.0,0,5,29.125,Q,Third,woman,False,Queenstown,no,False,0.7462726466870603,-0.0598290334937835
0,2,male,27.0,0,0,13.0,S,Second,man,True,Southampton,no,True,-0.178395621427125,-0.3844746481785208
1,1,female,19.0,0,0,30.0,S,First,woman,False,Southampton,yes,True,-0.7948411335032486,-0.0422126047899606
0,3,female,28.0,1,2,23.45,S,Third,woman,False,Southampton,no,False,-0.1013399324176096,-0.1740841568014353
1,1,male,26.0,0,0,30.0,C,First,man,True,Cherbourg,yes,True,-0.2554513104366405,-0.0422126047899606
0,3,male,32.0,0,0,7.75,Q,Third,man,True,Queenstown,no,True,0.2068828236204521,-0.4901732204014585
